id,gender,age,exercise_importance,fitness_level,regularity,do_you,time,time_spent,balanced_diet,health_level,recommend_fitness,equipment,barriers,exercises,prevents_balanced,motivation
3568,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I'll become too tired,Walking or jogging,Temptation and cravings,I want to relieve stress
3569,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I'll become too tired,Yoga,Ease of access to fast food,I want to be fit
3570,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I'll become too tired,Yoga,Ease of access to fast food,I want to be flexible
3571,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I'll become too tired,Yoga,Ease of access to fast food,I want to relieve stress
3572,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I'll become too tired,Yoga,Temptation and cravings,I want to be fit
3573,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I'll become too tired,Yoga,Temptation and cravings,I want to be flexible
3574,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I'll become too tired,Yoga,Temptation and cravings,I want to relieve stress
3575,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I have an injury,Walking or jogging,Ease of access to fast food,I want to be fit
3576,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I have an injury,Walking or jogging,Ease of access to fast food,I want to be flexible
3577,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I have an injury,Walking or jogging,Ease of access to fast food,I want to relieve stress
3578,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I have an injury,Walking or jogging,Temptation and cravings,I want to be fit
3579,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I have an injury,Walking or jogging,Temptation and cravings,I want to be flexible
3580,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I have an injury,Walking or jogging,Temptation and cravings,I want to relieve stress
3581,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I have an injury,Yoga,Ease of access to fast food,I want to be fit
3582,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I have an injury,Yoga,Ease of access to fast food,I want to be flexible
3583,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I have an injury,Yoga,Ease of access to fast food,I want to relieve stress
3584,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I have an injury,Yoga,Temptation and cravings,I want to be fit
3585,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I have an injury,Yoga,Temptation and cravings,I want to be flexible
3586,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I have an injury,Yoga,Temptation and cravings,I want to relieve stress
3587,Female,19 to 25,4,Average,2 to 3 times a week,Alone,Evening,30 minutes,No,4,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be fit
3588,Female,19 to 25,4,Average,2 to 3 times a week,Alone,Evening,30 minutes,No,4,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to lose weight
3589,Female,19 to 25,4,Average,2 to 3 times a week,Alone,Evening,30 minutes,No,4,No,Yes,I'll become too tired,Gym,Temptation and cravings,I want to be fit
3590,Female,19 to 25,4,Average,2 to 3 times a week,Alone,Evening,30 minutes,No,4,No,Yes,I'll become too tired,Gym,Temptation and cravings,I want to lose weight
3591,Male,19 to 25,4,Good,5 to 6 times a week,Alone,Early morning,30 minutes,Not always,3,No,Yes,I can't stay motivated,Yoga,Ease of access to fast food,I want to be fit
3592,Male,40 and above,5,Good,Everyday,Alone,Early morning,1 hour,Not always,5,Yes,No,I exercise regularly with no barriers,Walking or jogging,I have a balanced diet,I want to be fit
3593,Female,15 to 18,3,Good,2 to 3 times a week,With a group,Evening,2 hours,Yes,3,Yes,No,I don't have enough time,Swimming,I have a balanced diet,I want to be fit
3594,Female,15 to 18,3,Good,2 to 3 times a week,With a group,Evening,2 hours,Yes,3,Yes,No,I don't have enough time,Swimming,I have a balanced diet,I want to lose weight
3595,Female,15 to 18,3,Good,2 to 3 times a week,With a group,Evening,2 hours,Yes,3,Yes,No,I don't have enough time,Zumba dance,I have a balanced diet,I want to be fit
3596,Female,15 to 18,3,Good,2 to 3 times a week,With a group,Evening,2 hours,Yes,3,Yes,No,I don't have enough time,Zumba dance,I have a balanced diet,I want to lose weight
3597,Male,15 to 18,4,Very good,3 to 4 times a week,With a group,Early morning,2 hours,Not always,4,No,Yes,I exercise regularly with no barriers,Team sport,Temptation and cravings,I want to achieve a sporting goal
3598,Female,15 to 18,2,Average,Never,I don't really exercise,Early morning,30 minutes,Yes,4,No,No,I don't have enough time,I don't really exercise,I have a balanced diet,I want to be fit
3599,Female,40 and above,3,Average,1 to 2 times a week,I don't really exercise,Early morning,30 minutes,Yes,4,No,No,I don't have enough time,I don't really exercise,I have a balanced diet,I'm sorry ... I'm not really interested in exercising
3600,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
3601,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I don't have enough time,Walking or jogging,Temptation and cravings,I want to lose weight
3602,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I don't have enough time,Walking or jogging,Temptation and cravings,I want to achieve a sporting goal
3603,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I don't have enough time,Gym,Temptation and cravings,I want to be fit
3604,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I don't have enough time,Gym,Temptation and cravings,I want to lose weight
3605,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I don't have enough time,Gym,Temptation and cravings,I want to achieve a sporting goal
3606,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I don't have enough time,Zumba dance,Temptation and cravings,I want to be fit
3607,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I don't have enough time,Zumba dance,Temptation and cravings,I want to lose weight
3608,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I don't have enough time,Zumba dance,Temptation and cravings,I want to achieve a sporting goal
3609,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to be fit
3610,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to lose weight
3611,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to achieve a sporting goal
3612,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I can't stay motivated,Gym,Temptation and cravings,I want to be fit
3613,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I can't stay motivated,Gym,Temptation and cravings,I want to lose weight
3614,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I can't stay motivated,Gym,Temptation and cravings,I want to achieve a sporting goal
3615,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I can't stay motivated,Zumba dance,Temptation and cravings,I want to be fit
3616,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I can't stay motivated,Zumba dance,Temptation and cravings,I want to lose weight
3617,Female,15 to 18,4,Good,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,No,I can't stay motivated,Zumba dance,Temptation and cravings,I want to achieve a sporting goal
3618,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I don't have enough time,Walking or jogging,Lack of time,I want to be fit
3619,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I don't have enough time,Walking or jogging,Lack of time,I want to increase muscle mass and strength
3620,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I don't have enough time,Swimming,Lack of time,I want to be fit
3621,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I don't have enough time,Swimming,Lack of time,I want to increase muscle mass and strength
3622,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I don't have enough time,Team sport,Lack of time,I want to be fit
3623,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I don't have enough time,Team sport,Lack of time,I want to increase muscle mass and strength
3624,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I can't stay motivated,Walking or jogging,Lack of time,I want to be fit
3625,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I can't stay motivated,Walking or jogging,Lack of time,I want to increase muscle mass and strength
3626,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I can't stay motivated,Swimming,Lack of time,I want to be fit
3627,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I can't stay motivated,Swimming,Lack of time,I want to increase muscle mass and strength
3628,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I can't stay motivated,Team sport,Lack of time,I want to be fit
3629,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I can't stay motivated,Team sport,Lack of time,I want to increase muscle mass and strength
3630,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I'll become too tired,Walking or jogging,Lack of time,I want to be fit
3631,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I'll become too tired,Walking or jogging,Lack of time,I want to increase muscle mass and strength
3632,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I'll become too tired,Swimming,Lack of time,I want to be fit
3633,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I'll become too tired,Swimming,Lack of time,I want to increase muscle mass and strength
3634,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I'll become too tired,Team sport,Lack of time,I want to be fit
3635,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I'll become too tired,Team sport,Lack of time,I want to increase muscle mass and strength
3636,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I don't really enjoy exercising,Walking or jogging,Lack of time,I want to be fit
3637,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I don't really enjoy exercising,Walking or jogging,Lack of time,I want to increase muscle mass and strength
3638,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I don't really enjoy exercising,Swimming,Lack of time,I want to be fit
3639,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I don't really enjoy exercising,Swimming,Lack of time,I want to increase muscle mass and strength
3640,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I don't really enjoy exercising,Team sport,Lack of time,I want to be fit
3641,Male,19 to 25,3,Good,Never,With a group,Early morning,I don't really exercise,Yes,4,Yes,Yes,I don't really enjoy exercising,Team sport,Lack of time,I want to increase muscle mass and strength
3642,Male,15 to 18,4,Good,2 to 3 times a week,With a group,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Lack of time,I want to be fit
3643,Male,15 to 18,4,Good,2 to 3 times a week,With a group,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Lack of time,I want to be flexible
3644,Male,15 to 18,4,Good,2 to 3 times a week,With a group,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Lack of time,I want to achieve a sporting goal
3645,Male,15 to 18,4,Good,2 to 3 times a week,With a group,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to be fit
3646,Male,15 to 18,4,Good,2 to 3 times a week,With a group,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to be flexible
3647,Male,15 to 18,4,Good,2 to 3 times a week,With a group,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to achieve a sporting goal
3648,Male,15 to 18,4,Good,2 to 3 times a week,With a group,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
3649,Male,15 to 18,4,Good,2 to 3 times a week,With a group,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be flexible
3650,Male,15 to 18,4,Good,2 to 3 times a week,With a group,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to achieve a sporting goal
3651,Male,15 to 18,4,Good,2 to 3 times a week,With a group,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Team sport,Lack of time,I want to be fit
3652,Male,15 to 18,4,Good,2 to 3 times a week,With a group,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Team sport,Lack of time,I want to be flexible
3653,Male,15 to 18,4,Good,2 to 3 times a week,With a group,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Team sport,Lack of time,I want to achieve a sporting goal
3654,Male,15 to 18,4,Good,2 to 3 times a week,With a group,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Team sport,Ease of access to fast food,I want to be fit
3655,Male,15 to 18,4,Good,2 to 3 times a week,With a group,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Team sport,Ease of access to fast food,I want to be flexible
3656,Male,15 to 18,4,Good,2 to 3 times a week,With a group,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Team sport,Ease of access to fast food,I want to achieve a sporting goal
3657,Male,15 to 18,4,Good,2 to 3 times a week,With a group,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Team sport,Temptation and cravings,I want to be fit
