0.Gender,1.Age,2.Exercise_importance,3.Fitness_level,4.Regularity,7.Do_you,8.Time,9.Time_spent,10.Balanced_diet,12.Health_level,13.Recommend_fitness,14.Equipment,5.Barriers,6.Exercises,11.prevents_balanced,15.Motivation
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I don't have enough time,Walking or jogging,Lack of time,I want to be fit
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I don't have enough time,Walking or jogging,Lack of time,I want to lose weight
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I don't have enough time,Walking or jogging,Lack of time,I want to relieve stress
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I don't have enough time,Gym,Lack of time,I want to be fit
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I don't have enough time,Gym,Lack of time,I want to lose weight
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I don't have enough time,Gym,Lack of time,I want to relieve stress
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I don't have enough time,Yoga,Lack of time,I want to be fit
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I don't have enough time,Yoga,Lack of time,I want to lose weight
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I don't have enough time,Yoga,Lack of time,I want to relieve stress
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I'll become too tired,Walking or jogging,Lack of time,I want to be fit
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I'll become too tired,Walking or jogging,Lack of time,I want to lose weight
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I'll become too tired,Walking or jogging,Lack of time,I want to relieve stress
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I'll become too tired,Gym,Lack of time,I want to be fit
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I'll become too tired,Gym,Lack of time,I want to lose weight
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I'll become too tired,Gym,Lack of time,I want to relieve stress
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I'll become too tired,Yoga,Lack of time,I want to be fit
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I'll become too tired,Yoga,Lack of time,I want to lose weight
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,30 minutes,Yes,4,Yes,Yes,I'll become too tired,Yoga,Lack of time,I want to relieve stress
Male,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,1 hour,Not always,3,Yes,No,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be flexible
Male,15 to 18,5,Average,5 to 6 times a week,With a group,Early morning,30 minutes,Not always,4,No,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
Male,15 to 18,5,Average,5 to 6 times a week,With a group,Early morning,30 minutes,Not always,4,No,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
Male,15 to 18,5,Average,5 to 6 times a week,With a group,Early morning,30 minutes,Not always,4,No,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to lose weight
Male,15 to 18,5,Average,5 to 6 times a week,With a group,Early morning,30 minutes,Not always,4,No,Yes,I don't have enough time,Team sport,Temptation and cravings,I want to be fit
Male,15 to 18,5,Average,5 to 6 times a week,With a group,Early morning,30 minutes,Not always,4,No,Yes,I don't have enough time,Team sport,Temptation and cravings,I want to increase muscle mass and strength
Male,15 to 18,5,Average,5 to 6 times a week,With a group,Early morning,30 minutes,Not always,4,No,Yes,I don't have enough time,Team sport,Temptation and cravings,I want to lose weight
Female,15 to 18,5,Good,Everyday,With a friend,Evening,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to be fit
Female,15 to 18,5,Good,Everyday,With a friend,Evening,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to lose weight
Female,15 to 18,5,Good,Everyday,With a friend,Evening,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to be flexible
Female,15 to 18,5,Good,Everyday,With a friend,Evening,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to relieve stress
Female,15 to 18,5,Good,Everyday,With a friend,Evening,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to be fit
Female,15 to 18,5,Good,Everyday,With a friend,Evening,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to lose weight
Female,15 to 18,5,Good,Everyday,With a friend,Evening,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to be flexible
Female,15 to 18,5,Good,Everyday,With a friend,Evening,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to relieve stress
Female,15 to 18,5,Good,Everyday,With a friend,Evening,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Gym,Ease of access to fast food,I want to be fit
Female,15 to 18,5,Good,Everyday,With a friend,Evening,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Gym,Ease of access to fast food,I want to lose weight
Female,15 to 18,5,Good,Everyday,With a friend,Evening,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Gym,Ease of access to fast food,I want to be flexible
Female,15 to 18,5,Good,Everyday,With a friend,Evening,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Gym,Ease of access to fast food,I want to relieve stress
Female,15 to 18,5,Good,Everyday,With a friend,Evening,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Gym,Temptation and cravings,I want to be fit
Female,15 to 18,5,Good,Everyday,With a friend,Evening,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Gym,Temptation and cravings,I want to lose weight
Female,15 to 18,5,Good,Everyday,With a friend,Evening,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Gym,Temptation and cravings,I want to be flexible
Female,15 to 18,5,Good,Everyday,With a friend,Evening,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Gym,Temptation and cravings,I want to relieve stress
Female,19 to 25,3,Good,1 to 2 times a week,Alone,Evening,1 hour,Not always,3,Yes,No,I don't have enough time,Gym,Ease of access to fast food,I want to lose weight
Female,15 to 18,3,Good,Never,I don't really exercise,Early morning,I don't really exercise,Yes,4,Yes,No,I don't have enough time,I don't really exercise,I have a balanced diet,I'm sorry ... I'm not really interested in exercising
Female,15 to 18,3,Good,Never,I don't really exercise,Early morning,I don't really exercise,Yes,4,Yes,No,I don't really enjoy exercising,I don't really exercise,I have a balanced diet,I'm sorry ... I'm not really interested in exercising
Female,26 to 30,4,Good,2 to 3 times a week,With a friend,Early morning,1 hour,Not always,3,Yes,No,I don't have enough time,Walking or jogging,Lack of time,I want to be fit
Female,26 to 30,4,Good,2 to 3 times a week,With a friend,Early morning,1 hour,Not always,3,Yes,No,I don't have enough time,Walking or jogging,Lack of time,I want to lose weight
Female,26 to 30,4,Good,2 to 3 times a week,With a friend,Early morning,1 hour,Not always,3,Yes,No,I don't have enough time,Walking or jogging,Lack of time,I want to relieve stress
Female,26 to 30,4,Good,2 to 3 times a week,With a friend,Early morning,1 hour,Not always,3,Yes,No,I don't have enough time,Gym,Lack of time,I want to be fit
Female,26 to 30,4,Good,2 to 3 times a week,With a friend,Early morning,1 hour,Not always,3,Yes,No,I don't have enough time,Gym,Lack of time,I want to lose weight
Female,26 to 30,4,Good,2 to 3 times a week,With a friend,Early morning,1 hour,Not always,3,Yes,No,I don't have enough time,Gym,Lack of time,I want to relieve stress
Female,26 to 30,4,Good,2 to 3 times a week,With a friend,Early morning,1 hour,Not always,3,Yes,No,I don't have enough time,Yoga,Lack of time,I want to be fit
Female,26 to 30,4,Good,2 to 3 times a week,With a friend,Early morning,1 hour,Not always,3,Yes,No,I don't have enough time,Yoga,Lack of time,I want to lose weight
Female,26 to 30,4,Good,2 to 3 times a week,With a friend,Early morning,1 hour,Not always,3,Yes,No,I don't have enough time,Yoga,Lack of time,I want to relieve stress
Female,26 to 30,4,Good,2 to 3 times a week,With a friend,Early morning,1 hour,Not always,3,Yes,No,I don't have enough time,Zumba dance,Lack of time,I want to be fit
Female,26 to 30,4,Good,2 to 3 times a week,With a friend,Early morning,1 hour,Not always,3,Yes,No,I don't have enough time,Zumba dance,Lack of time,I want to lose weight
Female,26 to 30,4,Good,2 to 3 times a week,With a friend,Early morning,1 hour,Not always,3,Yes,No,I don't have enough time,Zumba dance,Lack of time,I want to relieve stress
Female,40 and above,5,Average,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,Yes,I can't stay motivated,Walking or jogging,I have a balanced diet,I want to be fit
Female,40 and above,5,Average,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,Yes,I can't stay motivated,Walking or jogging,I have a balanced diet,I want to lose weight
Female,40 and above,5,Average,3 to 4 times a week,Alone,Evening,30 minutes,Not always,4,Yes,Yes,I can't stay motivated,Walking or jogging,I have a balanced diet,I want to relieve stress
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,1 hour,Not always,4,Yes,No,I exercise regularly with no barriers,Yoga,I have a balanced diet,I want to be fit
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,1 hour,Not always,4,Yes,No,I exercise regularly with no barriers,Yoga,I have a balanced diet,I want to lose weight
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,1 hour,Not always,4,Yes,No,I exercise regularly with no barriers,Yoga,I have a balanced diet,I want to be flexible
Female,15 to 18,5,Very good,Everyday,Alone,Early morning,1 hour,Not always,4,Yes,No,I exercise regularly with no barriers,Yoga,I have a balanced diet,I want to relieve stress
Female,15 to 18,3,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,2,Yes,No,I'll become too tired,Walking or jogging,Temptation and cravings,I want to relieve stress
Female,15 to 18,3,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,2,Yes,No,I don't really enjoy exercising,Walking or jogging,Temptation and cravings,I want to relieve stress
Female,40 and above,3,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,No,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to be fit
Male,40 and above,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Yes,3,Yes,No,I don't have enough time,Walking or jogging,I have a balanced diet,I want to be fit
Male,40 and above,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Yes,3,Yes,No,I don't have enough time,Walking or jogging,I have a balanced diet,I want to be flexible
Male,40 and above,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Yes,3,Yes,No,I don't have enough time,Walking or jogging,I have a balanced diet,I want to relieve stress
Female,15 to 18,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Lack of time,I want to be fit
Female,15 to 18,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Lack of time,I want to lose weight
Female,15 to 18,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Lack of time,I want to be flexible
Female,15 to 18,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Lack of time,I want to achieve a sporting goal
Female,15 to 18,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
Female,15 to 18,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to lose weight
Female,15 to 18,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be flexible
Female,15 to 18,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to achieve a sporting goal
Female,15 to 18,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I'll become too tired,Walking or jogging,Lack of time,I want to be fit
Female,15 to 18,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I'll become too tired,Walking or jogging,Lack of time,I want to lose weight
Female,15 to 18,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I'll become too tired,Walking or jogging,Lack of time,I want to be flexible
Female,15 to 18,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I'll become too tired,Walking or jogging,Lack of time,I want to achieve a sporting goal
Female,15 to 18,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be fit
Female,15 to 18,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to lose weight
Female,15 to 18,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be flexible
Female,15 to 18,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to achieve a sporting goal
Female,40 and above,5,Perfect,3 to 4 times a week,Alone,Evening,30 minutes,Yes,5,Yes,No,I exercise regularly with no barriers,Walking or jogging,I have a balanced diet,I want to be fit
Female,15 to 18,4,Very good,2 to 3 times a week,With a friend,Evening,1 hour,Not always,3,Yes,Yes,I'll become too tired,Zumba dance,Temptation and cravings,I want to be flexible
Female,40 and above,4,Good,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,3,No,Yes,I don't have enough time,Walking or jogging,I have a balanced diet,I want to be fit
Female,40 and above,4,Good,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,3,No,Yes,I don't have enough time,Walking or jogging,I have a balanced diet,I want to be flexible
Female,40 and above,4,Good,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,3,No,Yes,I don't have enough time,Walking or jogging,I have a balanced diet,I want to relieve stress
Female,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,30 minutes,Yes,4,Yes,Yes,I'll become too tired,Walking or jogging,I have a balanced diet,I want to be fit
Female,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,30 minutes,Yes,4,Yes,Yes,I'll become too tired,Walking or jogging,I have a balanced diet,I want to be flexible
Female,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,30 minutes,Yes,4,Yes,Yes,I'll become too tired,Walking or jogging,I have a balanced diet,I want to relieve stress
